budget,genres,keywords,original language,popularity,production company,release date,revenue,runtime,title,vote average,vote count
26000000,"Comedy,,,,,","journalism,sexism,ladder,panda,tv show in film,mustache,misogynist,newsroom,teleprompter,gang warfare,aftercreditsstinger,duringcreditsstinger",en,29.342744,"Apatow Productions,,,,,,,,,",7/9/04,90574188,94,Anchorman: The Legend of Ron Burgundy,6.7,1493
25000000,"Drama,Crime,,,,","prison,based on novel,florida,1970s,mass murder,irish-american,drug traffic,biography,based on true story,murder,organized crime,gore",en,63.654244,"Winkler Films,,,,,,,,,",9/12/90,46836394,145,GoodFellas,8.2,3128
28000000,"Action,,,,,","spy,cia,killer robot,delinquent,teen spy,,,,,,,",en,11.859396,"Splendid Pictures,Maverick Films,Metro-Goldwyn-Mayer (MGM),Dylan Sellers Productions,Madacy Entertainment,,,,,",3/14/03,58795814,102,Agent Cody Banks,5,284
25000000,"Fantasy,Comedy,Family,,,","loss of mother,nanny,education,wizardry,children,single father,,,,,,",en,24.356483,"Universal Pictures,Three Strange Angels,Studio Canal,Metro-Goldwyn-Mayer (MGM),Working Title Films,Nanny McPhee Productions,,,,",10/21/05,122489822,97,Nanny McPhee,6.4,711
25000000,"Action,Crime,Drama,Thriller,,","miami,corruption,capitalism,cuba,prohibition,brother sister relationship,loss of sister,cocaine,cult film,bitterness,,",en,70.105981,"Universal Pictures,,,,,,,,,",12/8/83,65884703,170,Scarface,8,2948
25000000,"Action,Adventure,Comedy,,,","rap music,infidelity,security camera,loss,crook,sociopath,revenge,artifact,f word,racism,criminal,on the road",en,8.618208,"Touchstone Pictures,,,,,,,,,",7/18/97,0,97,Nothing to Lose,6.3,174
23000000,"Drama,History,,,,","buddhism,japan,suicide,china,suicide attempt,war crimes,becoming an adult,isolation,war on drugs,revolution,emperor,arranged marriage",en,21.189028,"Columbia Pictures,Hemdale Film Corporation,Recorded Pictures Company,Soprofilms,TAO Film,Yanco,,,,",10/21/87,43984230,163,The Last Emperor,7.4,355
25000000,"Thriller,Action,Drama,Crime,,","head wound,criminal,security guard,contraband,,,,,,,,",en,31.364901,"Universal Pictures,StudioCanal,Relativity Media,Leverage Management,Closest to the Hole Productions,Farraday Films,Leverage Entertainment,Working Title Films,Blueeyes Productions,",1/12/12,63100000,109,Contraband,6.1,770
0,"Action,Adventure,Comedy,,,","prison,diamant,liberation of prisoners,transport of prisoners,interview,arrest,,,,,,",en,7.615653,"New Line Cinema,,,,,,,,,",8/22/97,0,97,Money Talks,5.9,87
25000000,"Drama,,,,,","brother brother relationship,deaf-mute,american dream,fanatic,pipeline,petrol,father,step father,oil,money,killer,alcoholic",en,37.817905,"Miramax Films,Ghoulardi Film Company,Paramount Vantage,,,,,,,",12/28/07,77208711,158,There Will Be Blood,7.9,1537
35000000,"Animation,Adventure,Family,,,","sister sister relationship,safari,wildlife,baboon,chimpanzee,woman director,,,,,,",en,5.784661,"Paramount Pictures,Nickelodeon Movies,Paramount Animation,,,,,,,",12/20/02,0,85,The Wild Thornberrys Movie,5.8,44
0,"Animation,Family,,,,","kids and family,,,,,,,,,,,",en,8.255708,"Nickelodeon Movies,Paramount Animation,,,,,,,,",6/13/03,0,84,Rugrats Go Wild,5.6,61
25000000,"Action,Comedy,,,,","usa president,double life,policy and organisations,undercover,intelligence,partner,duringcreditsstinger,,,,,",en,6.086083,"Universal Pictures,,,,,,,,,",5/31/02,41604473,86,Undercover Brother,5.5,112
25000000,"Drama,Comedy,,,,","holiday,female friendship,jeans,coming of age,teenage girl,summer,based on young adult novel,,,,,",en,17.17372,"DiNovi Pictures,Alcon Entertainment,Alloy Entertainment,,,,,,,",6/1/05,39053061,119,The Sisterhood of the Traveling Pants,6.3,386
25000000,"Action,Crime,Thriller,,,","paris,prostitute,drug,,,,,,,,,",en,16.936576,"Twentieth Century Fox Film Corporation,Current Entertainment,Immortal Entertainment,Canal+,EuropaCorp,Quality Growth International Ltd.,,,,",7/6/01,64437847,98,Kiss of the Dragon,6.4,298
25000000,"Romance,Comedy,,,,","virgin,nudity,college,costume,yoga,bikini,party,playboy,jail,sorority,pregnancy,model",en,25.838073,"Columbia Pictures,Happy Madison Productions,Relativity Media,Alta Loma Entertainment,,,,,,",8/22/08,70442940,97,The House Bunny,5.6,529
25000000,"Comedy,Romance,,,,",",,,,,,,,,,,",en,5.625632,"Metro-Goldwyn-Mayer (MGM),,,,,,,,,",6/2/05,36351350,105,Beauty Shop,5.4,115
25000000,"Drama,,,,,","baseball,sport,duringcreditsstinger,,,,,,,,,",en,17.312433,"Walt Disney Pictures,,,,,,,,,",5/9/14,38307627,124,Million Dollar Arm,6.6,259
25000000,"Drama,Science Fiction,,,,","dystopia,black and white,based on young adult novel,,,,,,,,,",en,53.811461,"The Weinstein Company,Walden Media,Tonik Productions,Asis Productions,,,,,,",8/11/14,66980456,94,The Giver,6.4,1798
0,"Comedy,,,,,","london england,england,daughter,politician,teenage girl,father daughter relationship,american abroad,teen comedy,woman director,,,",en,7.057765,"DiNovi Pictures,Gerber Pictures,Gaylord Films,Warner Bros.,Sloane Square Films,HSI Tomorrow Film,,,,",3/27/03,0,105,What a Girl Wants,5.8,368
17000000,"Horror,Thriller,,,,","father son relationship,scarecrow,peasant,farm,immortality,mythical creature,father,,,,,",en,19.045146,"United Artists,American Zoetrope,Myriad Pictures,Jeepers Creepers II,,,,,,",8/8/03,63102666,104,Jeepers Creepers 2,5.5,299
25000000,"Comedy,Drama,Romance,,,","sex,aquarium,nudity,one-night stand,bride,man-woman relation,love,curse,wedding,dentist,based on short story,duringcreditsstinger",en,21.729434,"Lionsgate,Karz Entertainment,,,,,,,,",9/21/07,59192128,101,Good Luck Chuck,5.5,444
25000000,"Action,Crime,Drama,,,","robbery,diamant,intelligence,bank robber,thief,bank robbery,financial transactions,hoodlum,,,,",en,12.837116,"Silver Pictures,Warner Bros.,,,,,,,,",2/28/03,56489558,101,Cradle 2 the Grave,5.8,236
25000000,"Drama,,,,,","london england,suicide,gay,poetry,aids,drowning,depression,home,way of life,self-destruction,province,literature",en,20.953265,"Paramount Pictures,Miramax Films,Scott Rudin Productions,,,,,,,",12/27/02,41597830,114,The Hours,7,451
20000000,"Comedy,Drama,Family,Romance,,","roommate,twin sister,sport,boarding school,twin brother,mistaken identity,soccer,teenager,teen comedy,tomboy,fake identity,disguised voice",en,10.81439,"DreamWorks SKG,Lakeshore Entertainment,,,,,,,,",3/17/06,33889159,105,She's the Man,6.4,671
25000000,"Family,Comedy,,,,","holiday,france,film director,chaos,clumsy fellow,to drop brick,aftercreditsstinger,,,,,",en,27.683874,"Tiger Aspect Productions,Working Title Films,,,,,,,,",3/22/07,229736344,90,Mr. Bean's Holiday,6.1,663
20000000,"Adventure,Action,Horror,Science Fiction,Thriller,","snake,expedition,traitor,research,orchid,jungle,animal horror,,,,,",en,9.855474,"Screen Gems,Middle Fork Productions,,,,,,,,",8/26/04,70992898,97,Anacondas: The Hunt for the Blood Orchid,4.9,199
25500000,"Thriller,Crime,Drama,,,",",,,,,,,,,,,",en,12.756344,"Wild Bunch,LGM Productions,Les Productions du Tr\u00e9sor,Mars Distribution,Canal+,France T\u00e9l\u00e9vision,Worldview Entertainment,Cin\u00e9+,M6,France 3 Cinema",8/22/13,2415472,128,Blood Ties,6,171
25000000,"Drama,,,,,","date,loss of son,love at first sight,child labour,guitar,loss of child,lover (female),love of one's life,harmonica,lie,choir,church choir",en,29.533437,"Warner Bros.,CJ Entertainment,Southpaw Entertainment,,,,,,,",11/21/07,66122026,114,August Rush,7.1,797
30000000,"Drama,History,,,,","duke,historical figure,treason,catholic,protestant,,,,,,,",en,14.179538,"Channel Four Films,PolyGram Filmed Entertainment,Working Title Films,,,,,,,",9/13/98,82150642,124,Elizabeth,7.1,334
25000000,"Horror,Comedy,,,,","route 66,puppet,evil doll,killer doll,killer toys,toy comes to life,chucky,,,,,",en,14.340095,"Universal Pictures,Midwinter Productions Inc.,,,,,,,,",10/16/98,50671850,89,Bride of Chucky,5.5,350
25485000,"History,Action,Drama,Adventure,War,","japan,world war ii,pearl harbor,soldier,imperial japan,,,,,,,",en,9.795985,"Twentieth Century Fox Film Corporation,,,,,,,,,",1/26/70,29548291,144,Tora! Tora! Tora!,6.9,147
25000000,"Adventure,Fantasy,Drama,Comedy,Music,","pop,pop culture,pop star,,,,,,,,,",en,6.889437,"Columbia Pictures Corporation,,,,,,,,,",12/19/97,100000000,93,Spice World,4.7,123
25000000,"Comedy,,,,,","babysitter,duringcreditsstinger,,,,,,,,,,",en,19.428994,"Twentieth Century Fox Film Corporation,Michael De Luca Productions,Rough House Pictures,,,,,,,",12/9/11,34942188,81,The Sitter,5.4,325
0,"Action,Comedy,Music,,,","rap music,hip-hop,,,,,,,,,,",en,7.326034,"Paramount Pictures,MTV Films,Wayans Bros. Entertainment,,,,,,,",5/22/09,0,83,Dance Flick,4.7,71
25000000,"Drama,Crime,,,,","prison,corruption,police brutality,prison cell,delinquent,parole board,escape from prison,wrongful imprisonment,framed for murder,1940s,,",en,136.747729,"Castle Rock Entertainment,,,,,,,,,",9/23/94,28341469,142,The Shawshank Redemption,8.5,8205
21150000,"Adventure,Comedy,,,,","crocodile,traffic jam,los angeles,stolen painting,,,,,,,,",en,6.081772,"Bungalow Productions,Silver Lion Films,Vision View Entertainment,,,,,,,",4/12/01,39438674,92,Crocodile Dundee in Los Angeles,4.7,146
27000000,"Comedy,,,,,","sport,handicap,sexual favor,star spangled banner,bowling team,hair loss,biblical interpretation,comb over,female stripper,inflatable doll,combover,unlikely lovers",en,17.329269,"Motion Picture Corporation of America,Metro-Goldwyn-Mayer (MGM),,,,,,,,",7/4/96,25023434,113,Kingpin,6.7,244
25000000,"Thriller,Crime,Drama,,,","gambling,gun,professor,beating,gambler,loan shark,,,,,,",en,22.622453,"Paramount Pictures,Closest to the Hole Productions,Leverage Entertainment,Chartoff-Winkler Productions,,,,,,",12/25/14,39171130,111,The Gambler,5.7,543
25000000,"Comedy,Drama,,,,","suicide,drug addiction,funeral,dysfunctional family,based on play,midwest,southern,bleak comedy,mental disorders,,,",en,20.561682,"Jean Doumanian Productions,Smokehouse Pictures,,,,,,,,",12/26/13,74188937,121,August: Osage County,6.9,483
25000000,"Drama,Comedy,Family,,,","sport,figure skating,teenage girl,teen movie,teenager,,,,,,,",en,13.288177,"Walt Disney Pictures,Bridget Johnson Films,Skate Away Productions,,,,,,,",3/17/05,27645491,98,Ice Princess,5.9,185
30000000,"Comedy,,,,,","new york,shyness,career,flight,romantic comedy,travel,male female relationship,los angeles,,,,",en,19.212552,"Mile High Productions,Kevin Messick Productions,Touchstone Pictures,Beacon Pictures,,,,,,",4/22/05,42886719,107,A Lot Like Love,6.5,318
23000000,"Comedy,Drama,History,,,","underdog,olympic games,ski jump,biography,sport,based on true story,britain,skiing,feel good,,,",en,29.365851,"Studio Babelsberg,Twentieth Century Fox Film Corporation,Marv Films,Saville Productions,,,,,,",2/26/16,46152800,106,Eddie the Eagle,7.2,661
25000000,"Drama,,,,,","prison,father son relationship,homicide,begnadigung,release from prison,forgiveness,college,basketball,independent film,,,",en,10.232599,"40 Acres & A Mule Filmworks,Touchstone Pictures,,,,,,,,",5/1/98,21567853,136,He Got Game,6.7,134
25000000,"Romance,Drama,Comedy,,,","sex addiction,love,mental institution,patient,psychiatrist,don juan,,,,,,",en,8.870614,"New Line Cinema,American Zoetrope,,,,,,,,",10/1/94,22200000,97,Don Juan DeMarco,6.2,183
25000000,"Drama,Romance,War,,,","based on novel,army,love,u.s. soldier,,,,,,,,",en,19.402816,"Screen Gems,,,,,,,,,",2/4/10,114977104,115,Dear John,6.6,1262
25000000,"Action,Adventure,Crime,Mystery,Thriller,","hospital,black ops,reference to macgyver,sucked into jet engine,,,,,,,,",en,24.903418,"DC Comics,Weed Road Pictures,Dark Castle Entertainment,Warner Bros.,DC Entertainment,,,,,",4/23/10,23580000,97,The Losers,6.2,515
25000000,"Fantasy,Horror,Thriller,,,","monster,remake,creature,bathtub,teeth,old house,scary little people,,,,,",en,14.562197,"Miramax Films,Gran Via Productions,FilmDistrict,Necropia,Tequila Gang,,,,,",11/6/10,36993168,99,Don't Be Afraid of the Dark,5.4,341
25000000,"Action,Thriller,Crime,,,","fbi,revenge,fbi agent,,,,,,,,,",en,18.896239,"Mosaic Media Group,Current Entertainment,Lionsgate,Fierce Entertainment,Province of British Columbia Production Services Tax Credit,Rogue Films,,,,",8/24/07,40452643,103,War,6,414
25000000,"Comedy,Drama,Romance,,,","shyness,brother sister relationship,business man,,,,,,,,,",en,15.960916,"Columbia Pictures,New Line Cinema,Ghoulardi Film Company,,,,,,,",10/25/02,17000000,95,Punch-Drunk Love,6.9,530
25000000,"Comedy,,,,,","paris,berlin,alcohol,sex,nudity,adventure,pen pals,travel,nudism,marijuana,teenager,duringcreditsstinger",en,25.848003,"DreamWorks SKG,The Montecito Picture Company,Blue Sea Productions,,,,,,,",2/20/04,20796847,93,EuroTrip,6.5,656
13000000,"Crime,Action,Thriller,,,","resistance,undercover,alcatraz,stolen money,,,,,,,,",en,6.337063,"Franchise Pictures,Screen Gems,,,,,,,,",11/15/02,0,98,Half Past Dead,4.6,82
26000000,"Comedy,Family,,,,","holiday,,,,,,,,,,,",en,10.006282,",,,,,,,,,",12/8/06,0,90,Unaccompanied Minors,5.4,66
0,"Drama,,,,,","magazine,writer,drug,fashion show,,,,,,,,",en,2.753501,"United Artists,Mirage Enterprises,CST Telecommunications,Star Partners,,,,,,",4/1/88,0,107,"Bright Lights, Big City",4.7,28
0,"Animation,Family,Fantasy,,,","italy,father son relationship,pinocchio,love,school,crime,having fun,poor people,boys,,,",en,6.718497,"New Line Cinema,The Kushner-Locke Company,Savoy Pictures,,,,,,,",7/26/96,0,90,The Adventures of Pinocchio,5,54
25000000,"Drama,Family,,,,","sport,,,,,,,,,,,",en,7.538513,"Walt Disney Pictures,,,,,,,,,",9/30/05,15431177,120,The Greatest Game Ever Played,6.9,110
30000000,"Thriller,Science Fiction,,,,","experiment,homicide,key,sacrifice,research,test,decision,police,control,stalker,murder,alien",en,21.606001,"Media Rights Capital,Lin Pictures,Warner Bros.,Darko Entertainment,Radar Pictures,,,,,",9/17/09,33333531,115,The Box,5.4,597
8000000,"Drama,Horror,,,,","maya civilization,carnivorous plant,canc\u00fan,ruins,,,,,,,,",en,13.715715,"Spyglass Entertainment,Pacific Film and Television Commission,DreamWorks Pictures,Red Hour Films,Internationale Filmproduktion Prometheus,,,,,",4/2/08,0,91,The Ruins,5.6,265
25000000,"Comedy,,,,,","gay,parents kids relationship,custody battle,flush,yoga,single,best friend,los angeles,single father,co-parenting,,",en,3.707511,"Paramount Pictures,Lakeshore Entertainment,,,,,,,,",3/3/00,24362772,108,The Next Best Thing,4.3,29
25000000,"Drama,Horror,Mystery,Thriller,,","soul,serial killer,slasher,teenager,3d,,,,,,,",en,7.001176,"Relativity Media,Rogue,,,,,,,,",10/8/10,19829957,107,My Soul to Take,5.2,147
25000000,"Comedy,,,,,","porn actor,pornographic video,high school,school party,blonde,girl next door,,,,,,",en,39.784026,"Regency Enterprises,Epsilon Motion Pictures,New Regency Pictures,Daybreak,,,,,,",4/9/04,30411183,108,The Girl Next Door,6.3,824
25000000,"Action,Adventure,Thriller,,,","mistake in person,dying and death,twin brother,russian mafia,,,,,,,,",en,10.115011,"Columbia Pictures,,,,,,,,,",9/13/96,51702483,100,Maximum Risk,5.2,101
0,"Action,Comedy,Drama,,,","robbery,fool,studies,house,uncle,independent film,money,,,,,",en,7.321181,"Columbia Pictures,Imagine Entertainment,Revolution Studios,,,,,,,",9/13/02,0,85,Stealing Harvard,4.4,46
25000000,"Crime,Thriller,,,,","biography,based on true story,gangster,twins,,,,,,,,",en,32.854557,"Working Title Films,Cross Creek Pictures,Anton Capital Entertainment (ACE),,,,,,,",9/9/15,42972994,131,Legend,6.7,973
0,"Action,Comedy,,,,","stuntman,step father,swimming pool,aftercreditsstinger,,,,,,,,",en,6.309587,"Paramount Pictures,,,,,,,,,",8/3/07,14334401,88,Hot Rod,6.3,313
28000000,"Horror,Thriller,,,,","shark attack,louisiana,dirty cop,shark,aftercreditsstinger,,,,,,,",en,8.363702,"Incentive Filmed Entertainment,,,,,,,,,",9/2/11,10126458,91,Shark Night,4.9,132
25,"Drama,,,,,","emigration,irish-american,hunger,socially deprived family,famine,alcoholism,brooklyn new york city,,,,,",en,4.88794,"Paramount Pictures,Universal Pictures,,,,,,,,",12/25/99,13,145,Angela's Ashes,7,59
25000000,"Drama,,,,,","sport,duringcreditsstinger,,,,,,,,,,",en,14.17009,"Summit Entertainment,Lionsgate,,,,,,,,",4/11/14,28831145,109,Draft Day,6.5,304
25000000,"Fantasy,Horror,Science Fiction,Thriller,,","space marine,vampire,flying saucer,comet,alien,halley's comet,,,,,,",en,12.18362,"TriStar Pictures,Golan-Globus,Easedram,,,,,,,",6/20/85,0,116,Lifeforce,6.2,135
25000000,"Crime,Drama,History,,,","president,history,conspiracy,lawyer,trial,boarding house,military tribunal,historical,union,private club,,",en,9.169271,"Wildwood Enterprises,American Film Company,,,,,,,,",9/10/10,15478800,122,The Conspirator,6.2,137
25000000,"Drama,,,,,","skateboarding,success,independent film,woman director,,,,,,,,",en,8.127728,"Columbia Pictures,TriStar Pictures,,,,,,,,",6/3/05,13411957,107,Lords of Dogtown,7,210
25000000,"Drama,History,,,,","mining,chile,based on true story,survival,woman director,mining accident,,,,,,",en,10.699952,"Alcon Entertainment,Phoenix Pictures,Fabula,Half Circle,,,,,,",8/6/15,24902723,120,The 33,6,378
25000000,"Action,Adventure,Comedy,Fantasy,,","kung fu,chinatown,magic,mystery,,,,,,,,",en,29.796394,"Twentieth Century Fox Film Corporation,TAFT Entertainment Pictures,,,,,,,,",5/30/86,11000000,99,Big Trouble in Little China,7.1,705
0,"Comedy,Romance,,,,",",,,,,,,,,,,",fr,11.60921,"TF1 Films Production,Quad Productions,,,,,,,,",10/29/12,0,104,Fly Me to the Moon,5.6,194
25000000,"Action,Drama,,,,","bank,training,beating,mixed martial arts,teacher,muscleman,combat,alcoholic,gym,exercise,,",en,51.915025,"Solaris Film,Lionsgate,Mimran Schur Pictures,Filmtribe,,,,,,",9/9/11,23057115,140,Warrior,7.7,1272
28000000,"Drama,Thriller,,,,","civil war,fight,presidential election,freedom fighter,chinese civil war,ireland,,,,,,",en,8.314624,"Geffen Pictures,Warner Bros.,,,,,,,,",10/25/96,16900000,132,Michael Collins,6.7,97
0,"War,Drama,History,,,","civil war,independence,troops,army,battle,union soldier,confederate soldier,american civil war,,,,",en,5.529035,"TriStar Television,Esparza / Katz Productions,,,,,,,,",10/8/93,25000000,254,Gettysburg,6.6,90
25000000,"Drama,War,,,,","post traumatic stress  disorder,iraq war veteran,u.s. soldier,woman director,,,,,,,,",en,4.002579,"Paramount Pictures,Scott Rudin Productions,MTV Films,Peirce Pictures,,,,,,",3/28/08,11207130,113,Stop-Loss,6.1,82
